country,date,sector,value,timestamp
Brazil,19/06/2021,Domestic Aviation,0.0211843,1624032000
China,19/06/2021,Domestic Aviation,0.170918,1624032000
EU27 & UK,19/06/2021,Domestic Aviation,0.031827,1624032000
France,19/06/2021,Domestic Aviation,0.00488854,1624032000
Germany,19/06/2021,Domestic Aviation,0.00248174,1624032000
India,19/06/2021,Domestic Aviation,0.00869718,1624032000
Italy,19/06/2021,Domestic Aviation,0.00515547,1624032000
Japan,19/06/2021,Domestic Aviation,0.0160208,1624032000
ROW,19/06/2021,Domestic Aviation,0.11656,1624032000
Russia,19/06/2021,Domestic Aviation,0.0658541,1624032000
Spain,19/06/2021,Domestic Aviation,0.0123287,1624032000
UK,19/06/2021,Domestic Aviation,0.00270785,1624032000
US,19/06/2021,Domestic Aviation,0.453794,1624032000
WORLD,19/06/2021,Domestic Aviation,0.884856,1624032000
Brazil,20/06/2021,Domestic Aviation,0.0171052,1624118400
China,20/06/2021,Domestic Aviation,0.17667,1624118400
EU27 & UK,20/06/2021,Domestic Aviation,0.0374233,1624118400
France,20/06/2021,Domestic Aviation,0.00576548,1624118400
Germany,20/06/2021,Domestic Aviation,0.00220974,1624118400
India,20/06/2021,Domestic Aviation,0.00917455,1624118400
Italy,20/06/2021,Domestic Aviation,0.00615071,1624118400
Japan,20/06/2021,Domestic Aviation,0.016232,1624118400
ROW,20/06/2021,Domestic Aviation,0.125826,1624118400
Russia,20/06/2021,Domestic Aviation,0.0652734,1624118400
Spain,20/06/2021,Domestic Aviation,0.014615,1624118400
UK,20/06/2021,Domestic Aviation,0.00341277,1624118400
US,20/06/2021,Domestic Aviation,0.435806,1624118400
WORLD,20/06/2021,Domestic Aviation,0.88351,1624118400
Brazil,21/06/2021,Domestic Aviation,0.0225866,1624204800
China,21/06/2021,Domestic Aviation,0.174073,1624204800
EU27 & UK,21/06/2021,Domestic Aviation,0.0375681,1624204800
France,21/06/2021,Domestic Aviation,0.005876,1624204800
Germany,21/06/2021,Domestic Aviation,0.00234391,1624204800
India,21/06/2021,Domestic Aviation,0.00860108,1624204800
Italy,21/06/2021,Domestic Aviation,0.00536277,1624204800
Japan,21/06/2021,Domestic Aviation,0.0153195,1624204800
ROW,21/06/2021,Domestic Aviation,0.133411,1624204800
Russia,21/06/2021,Domestic Aviation,0.066249,1624204800
Spain,21/06/2021,Domestic Aviation,0.0139264,1624204800
UK,21/06/2021,Domestic Aviation,0.00442777,1624204800
US,21/06/2021,Domestic Aviation,0.454992,1624204800
WORLD,21/06/2021,Domestic Aviation,0.9128,1624204800
Brazil,22/06/2021,Domestic Aviation,0.021768,1624291200
China,22/06/2021,Domestic Aviation,0.164754,1624291200
EU27 & UK,22/06/2021,Domestic Aviation,0.0329037,1624291200
France,22/06/2021,Domestic Aviation,0.00485101,1624291200
Germany,22/06/2021,Domestic Aviation,0.00262592,1624291200
India,22/06/2021,Domestic Aviation,0.00826657,1624291200
Italy,22/06/2021,Domestic Aviation,0.00450137,1624291200
Japan,22/06/2021,Domestic Aviation,0.0146985,1624291200
ROW,22/06/2021,Domestic Aviation,0.131271,1624291200
Russia,22/06/2021,Domestic Aviation,0.0644584,1624291200
Spain,22/06/2021,Domestic Aviation,0.0126547,1624291200
UK,22/06/2021,Domestic Aviation,0.00371392,1624291200
US,22/06/2021,Domestic Aviation,0.479821,1624291200
WORLD,22/06/2021,Domestic Aviation,0.917941,1624291200
Brazil,23/06/2021,Domestic Aviation,0.0213234,1624377600
China,23/06/2021,Domestic Aviation,0.170564,1624377600
EU27 & UK,23/06/2021,Domestic Aviation,0.034742,1624377600
France,23/06/2021,Domestic Aviation,0.00486538,1624377600
Germany,23/06/2021,Domestic Aviation,0.00284704,1624377600
India,23/06/2021,Domestic Aviation,0.00863158,1624377600
Italy,23/06/2021,Domestic Aviation,0.00460376,1624377600
Japan,23/06/2021,Domestic Aviation,0.0147705,1624377600
ROW,23/06/2021,Domestic Aviation,0.136833,1624377600
Russia,23/06/2021,Domestic Aviation,0.0669009,1624377600
Spain,23/06/2021,Domestic Aviation,0.0135439,1624377600
UK,23/06/2021,Domestic Aviation,0.00410212,1624377600
US,23/06/2021,Domestic Aviation,0.492315,1624377600
WORLD,23/06/2021,Domestic Aviation,0.94608,1624377600
Brazil,24/06/2021,Domestic Aviation,0.0214838,1624464000
China,24/06/2021,Domestic Aviation,0.169376,1624464000
EU27 & UK,24/06/2021,Domestic Aviation,0.0378528,1624464000
France,24/06/2021,Domestic Aviation,0.00572701,1624464000
Germany,24/06/2021,Domestic Aviation,0.00295855,1624464000
India,24/06/2021,Domestic Aviation,0.00812197,1624464000
Italy,24/06/2021,Domestic Aviation,0.00493728,1624464000
Japan,24/06/2021,Domestic Aviation,0.0156989,1624464000
ROW,24/06/2021,Domestic Aviation,0.138264,1624464000
Russia,24/06/2021,Domestic Aviation,0.0636125,1624464000
Spain,24/06/2021,Domestic Aviation,0.0142022,1624464000
UK,24/06/2021,Domestic Aviation,0.00455328,1624464000
US,24/06/2021,Domestic Aviation,0.500387,1624464000
WORLD,24/06/2021,Domestic Aviation,0.954797,1624464000
Brazil,25/06/2021,Domestic Aviation,0.0228165,1624550400
China,25/06/2021,Domestic Aviation,0.176771,1624550400
EU27 & UK,25/06/2021,Domestic Aviation,0.0409928,1624550400
France,25/06/2021,Domestic Aviation,0.00693839,1624550400
Germany,25/06/2021,Domestic Aviation,0.00324199,1624550400
India,25/06/2021,Domestic Aviation,0.00986729,1624550400
Italy,25/06/2021,Domestic Aviation,0.00579946,1624550400
Japan,25/06/2021,Domestic Aviation,0.0174164,1624550400
ROW,25/06/2021,Domestic Aviation,0.144456,1624550400
Russia,25/06/2021,Domestic Aviation,0.0681532,1624550400
Spain,25/06/2021,Domestic Aviation,0.0155352,1624550400
UK,25/06/2021,Domestic Aviation,0.00512696,1624550400
US,25/06/2021,Domestic Aviation,0.509557,1624550400
WORLD,25/06/2021,Domestic Aviation,0.99003,1624550400
Brazil,26/06/2021,Domestic Aviation,0.0196611,1624636800
China,26/06/2021,Domestic Aviation,0.16712,1624636800
EU27 & UK,26/06/2021,Domestic Aviation,0.0344161,1624636800
France,26/06/2021,Domestic Aviation,0.00548272,1624636800
Germany,26/06/2021,Domestic Aviation,0.00231893,1624636800
India,26/06/2021,Domestic Aviation,0.00928496,1624636800
Italy,26/06/2021,Domestic Aviation,0.0055156,1624636800
Japan,26/06/2021,Domestic Aviation,0.0171087,1624636800
ROW,26/06/2021,Domestic Aviation,0.119591,1624636800
Russia,26/06/2021,Domestic Aviation,0.0657314,1624636800
Spain,26/06/2021,Domestic Aviation,0.0138632,1624636800
UK,26/06/2021,Domestic Aviation,0.00335013,1624636800
US,26/06/2021,Domestic Aviation,0.451288,1624636800
WORLD,26/06/2021,Domestic Aviation,0.884201,1624636800
Brazil,27/06/2021,Domestic Aviation,0.0165469,1624723200
China,27/06/2021,Domestic Aviation,0.170924,1624723200
EU27 & UK,27/06/2021,Domestic Aviation,0.0404267,1624723200
France,27/06/2021,Domestic Aviation,0.00616847,1624723200
Germany,27/06/2021,Domestic Aviation,0.0030459,1624723200
India,27/06/2021,Domestic Aviation,0.0096661,1624723200
Italy,27/06/2021,Domestic Aviation,0.00630356,1624723200
Japan,27/06/2021,Domestic Aviation,0.0176738,1624723200
ROW,27/06/2021,Domestic Aviation,0.127562,1624723200
Russia,27/06/2021,Domestic Aviation,0.0647716,1624723200
Spain,27/06/2021,Domestic Aviation,0.0159044,1624723200
UK,27/06/2021,Domestic Aviation,0.0037688,1624723200
US,27/06/2021,Domestic Aviation,0.449725,1624723200
WORLD,27/06/2021,Domestic Aviation,0.897296,1624723200
Brazil,28/06/2021,Domestic Aviation,0.0223315,1624809600
China,28/06/2021,Domestic Aviation,0.170361,1624809600
EU27 & UK,28/06/2021,Domestic Aviation,0.039815,1624809600
France,28/06/2021,Domestic Aviation,0.00640663,1624809600
Germany,28/06/2021,Domestic Aviation,0.00285032,1624809600
India,28/06/2021,Domestic Aviation,0.00903632,1624809600
Italy,28/06/2021,Domestic Aviation,0.00564392,1624809600
Japan,28/06/2021,Domestic Aviation,0.0158449,1624809600
ROW,28/06/2021,Domestic Aviation,0.137654,1624809600
Russia,28/06/2021,Domestic Aviation,0.0656571,1624809600
Spain,28/06/2021,Domestic Aviation,0.0147891,1624809600
UK,28/06/2021,Domestic Aviation,0.00438022,1624809600
US,28/06/2021,Domestic Aviation,0.455956,1624809600
WORLD,28/06/2021,Domestic Aviation,0.916656,1624809600
Brazil,29/06/2021,Domestic Aviation,0.0205892,1624896000
China,29/06/2021,Domestic Aviation,0.166302,1624896000
EU27 & UK,29/06/2021,Domestic Aviation,0.0348518,1624896000
France,29/06/2021,Domestic Aviation,0.0053593,1624896000
Germany,29/06/2021,Domestic Aviation,0.00234618,1624896000
India,29/06/2021,Domestic Aviation,0.00857213,1624896000
Italy,29/06/2021,Domestic Aviation,0.00482081,1624896000
Japan,29/06/2021,Domestic Aviation,0.0149531,1624896000
ROW,29/06/2021,Domestic Aviation,0.135326,1624896000
Russia,29/06/2021,Domestic Aviation,0.0644432,1624896000
Spain,29/06/2021,Domestic Aviation,0.0134979,1624896000
UK,29/06/2021,Domestic Aviation,0.00401221,1624896000
US,29/06/2021,Domestic Aviation,0.474006,1624896000
WORLD,29/06/2021,Domestic Aviation,0.919044,1624896000
Brazil,30/06/2021,Domestic Aviation,0.0205892,1624982400
China,30/06/2021,Domestic Aviation,0.166302,1624982400
EU27 & UK,30/06/2021,Domestic Aviation,0.0348518,1624982400
France,30/06/2021,Domestic Aviation,0.0053593,1624982400
Germany,30/06/2021,Domestic Aviation,0.00234618,1624982400
India,30/06/2021,Domestic Aviation,0.00857213,1624982400
Italy,30/06/2021,Domestic Aviation,0.00482081,1624982400
Japan,30/06/2021,Domestic Aviation,0.0149531,1624982400
ROW,30/06/2021,Domestic Aviation,0.135326,1624982400
Russia,30/06/2021,Domestic Aviation,0.0644432,1624982400
Spain,30/06/2021,Domestic Aviation,0.0134979,1624982400
UK,30/06/2021,Domestic Aviation,0.00401221,1624982400
US,30/06/2021,Domestic Aviation,0.474006,1624982400
WORLD,30/06/2021,Domestic Aviation,0.919044,1624982400
Brazil,1/1/2019,International Aviation,0.0183979,1546272000
China,1/1/2019,International Aviation,0.0768968,1546272000
EU27 & UK,1/1/2019,International Aviation,0.379329,1546272000
France,1/1/2019,International Aviation,0.0441974,1546272000
Germany,1/1/2019,International Aviation,0.0532237,1546272000
India,1/1/2019,International Aviation,0.0329979,1546272000
Italy,1/1/2019,International Aviation,0.0289729,1546272000
Japan,1/1/2019,International Aviation,0.047996,1546272000
ROW,1/1/2019,International Aviation,0.709955,1546272000
Russia,1/1/2019,International Aviation,0.026338,1546272000
Spain,1/1/2019,International Aviation,0.0493005,1546272000
UK,1/1/2019,International Aviation,0.0780947,1546272000
US,1/1/2019,International Aviation,0.192096,1546272000
WORLD,1/1/2019,International Aviation,1.48401,1546272000
Brazil,2/1/2019,International Aviation,0.0197613,1546358400
China,2/1/2019,International Aviation,0.0777394,1546358400
EU27 & UK,2/1/2019,International Aviation,0.441635,1546358400
France,2/1/2019,International Aviation,0.0461964,1546358400
Germany,2/1/2019,International Aviation,0.0666168,1546358400
India,2/1/2019,International Aviation,0.034902,1546358400
Italy,2/1/2019,International Aviation,0.0358614,1546358400
Japan,2/1/2019,International Aviation,0.0509921,1546358400
ROW,2/1/2019,International Aviation,0.761107,1546358400
Russia,2/1/2019,International Aviation,0.0320775,1546358400
Spain,2/1/2019,International Aviation,0.0594718,1546358400
UK,2/1/2019,International Aviation,0.0854807,1546358400
US,2/1/2019,International Aviation,0.206229,1546358400
WORLD,2/1/2019,International Aviation,1.62444,1546358400
Brazil,3/1/2019,International Aviation,0.0209149,1546444800
China,3/1/2019,International Aviation,0.0785732,1546444800
EU27 & UK,3/1/2019,International Aviation,0.449766,1546444800
France,3/1/2019,International Aviation,0.0504515,1546444800
Germany,3/1/2019,International Aviation,0.069692,1546444800
India,3/1/2019,International Aviation,0.0346596,1546444800
Italy,3/1/2019,International Aviation,0.0333261,1546444800
Japan,3/1/2019,International Aviation,0.050174,1546444800
ROW,3/1/2019,International Aviation,0.780727,1546444800
Russia,3/1/2019,International Aviation,0.0323907,1546444800
Spain,3/1/2019,International Aviation,0.0574753,1546444800
UK,3/1/2019,International Aviation,0.0894577,1546444800
US,3/1/2019,International Aviation,0.219479,1546444800
WORLD,3/1/2019,International Aviation,1.66669,1546444800
Brazil,4/1/2019,International Aviation,0.0205183,1546531200
China,4/1/2019,International Aviation,0.0785603,1546531200
EU27 & UK,4/1/2019,International Aviation,0.461629,1546531200
France,4/1/2019,International Aviation,0.0502848,1546531200
Germany,4/1/2019,International Aviation,0.0718047,1546531200
India,4/1/2019,International Aviation,0.0377498,1546531200
Italy,4/1/2019,International Aviation,0.0359483,1546531200
Japan,4/1/2019,International Aviation,0.0504859,1546531200
ROW,4/1/2019,International Aviation,0.787372,1546531200
Russia,4/1/2019,International Aviation,0.0307936,1546531200
Spain,4/1/2019,International Aviation,0.0591975,1546531200
UK,4/1/2019,International Aviation,0.0912012,1546531200
US,4/1/2019,International Aviation,0.222405,1546531200
WORLD,4/1/2019,International Aviation,1.68951,1546531200
Brazil,5/1/2019,International Aviation,0.0221384,1546617600
China,5/1/2019,International Aviation,0.0849021,1546617600
EU27 & UK,5/1/2019,International Aviation,0.468586,1546617600
France,5/1/2019,International Aviation,0.052412,1546617600
Germany,5/1/2019,International Aviation,0.0723479,1546617600
India,5/1/2019,International Aviation,0.0356085,1546617600
Italy,5/1/2019,International Aviation,0.0341179,1546617600
Japan,5/1/2019,International Aviation,0.0509869,1546617600
ROW,5/1/2019,International Aviation,0.814507,1546617600
Russia,5/1/2019,International Aviation,0.0349482,1546617600
Spain,5/1/2019,International Aviation,0.0679741,1546617600
UK,5/1/2019,International Aviation,0.0900992,1546617600
US,5/1/2019,International Aviation,0.22573,1546617600
WORLD,5/1/2019,International Aviation,1.73741,1546617600
Brazil,6/1/2019,International Aviation,0.0217569,1546704000
China,6/1/2019,International Aviation,0.0816107,1546704000
EU27 & UK,6/1/2019,International Aviation,0.48614,1546704000
France,6/1/2019,International Aviation,0.0548926,1546704000
Germany,6/1/2019,International Aviation,0.0765872,1546704000
India,6/1/2019,International Aviation,0.0370906,1546704000
Italy,6/1/2019,International Aviation,0.0368916,1546704000
Japan,6/1/2019,International Aviation,0.0519233,1546704000
ROW,6/1/2019,International Aviation,0.82582,1546704000
Russia,6/1/2019,International Aviation,0.0325036,1546704000
Spain,6/1/2019,International Aviation,0.0686508,1546704000
UK,6/1/2019,International Aviation,0.0932147,1546704000
US,6/1/2019,International Aviation,0.230217,1546704000
WORLD,6/1/2019,International Aviation,1.76706,1546704000
Brazil,7/1/2019,International Aviation,0.0211263,1546790400
China,7/1/2019,International Aviation,0.0777384,1546790400
EU27 & UK,7/1/2019,International Aviation,0.448557,1546790400
France,7/1/2019,International Aviation,0.0489514,1546790400
Germany,7/1/2019,International Aviation,0.0710646,1546790400
India,7/1/2019,International Aviation,0.033142,1546790400
Italy,7/1/2019,International Aviation,0.0350687,1546790400
Japan,7/1/2019,International Aviation,0.0507278,1546790400
ROW,7/1/2019,International Aviation,0.768752,1546790400
Russia,7/1/2019,International Aviation,0.0298711,1546790400
Spain,7/1/2019,International Aviation,0.0554813,1546790400
UK,7/1/2019,International Aviation,0.0870252,1546790400
US,7/1/2019,International Aviation,0.218505,1546790400
WORLD,7/1/2019,International Aviation,1.64842,1546790400
Brazil,8/1/2019,International Aviation,0.0207483,1546876800
China,8/1/2019,International Aviation,0.0805038,1546876800
EU27 & UK,8/1/2019,International Aviation,0.404728,1546876800
France,8/1/2019,International Aviation,0.0462688,1546876800
Germany,8/1/2019,International Aviation,0.0665375,1546876800
India,8/1/2019,International Aviation,0.0340659,1546876800
Italy,8/1/2019,International Aviation,0.0291542,1546876800
Japan,8/1/2019,International Aviation,0.0499712,1546876800
ROW,8/1/2019,International Aviation,0.730787,1546876800
Russia,8/1/2019,International Aviation,0.0319131,1546876800
Spain,8/1/2019,International Aviation,0.0509393,1546876800
UK,8/1/2019,International Aviation,0.0813602,1546876800
US,8/1/2019,International Aviation,0.21119,1546876800
WORLD,8/1/2019,International Aviation,1.56391,1546876800
Brazil,9/1/2019,International Aviation,0.0202281,1546963200
China,9/1/2019,International Aviation,0.0803937,1546963200
EU27 & UK,9/1/2019,International Aviation,0.405174,1546963200
France,9/1/2019,International Aviation,0.0412823,1546963200
Germany,9/1/2019,International Aviation,0.0657769,1546963200
India,9/1/2019,International Aviation,0.0361237,1546963200
Italy,9/1/2019,International Aviation,0.0313091,1546963200
Japan,9/1/2019,International Aviation,0.0510339,1546963200
ROW,9/1/2019,International Aviation,0.739299,1546963200
Russia,9/1/2019,International Aviation,0.0311669,1546963200
Spain,9/1/2019,International Aviation,0.0492928,1546963200
UK,9/1/2019,International Aviation,0.0799317,1546963200
US,9/1/2019,International Aviation,0.196897,1546963200
WORLD,9/1/2019,International Aviation,1.56032,1546963200
Brazil,10/1/2019,International Aviation,0.0205821,1547049600
China,10/1/2019,International Aviation,0.0877607,1547049600
EU27 & UK,10/1/2019,International Aviation,0.435045,1547049600
France,10/1/2019,International Aviation,0.0471167,1547049600
Germany,10/1/2019,International Aviation,0.0702494,1547049600
India,10/1/2019,International Aviation,0.0367419,1547049600
Italy,10/1/2019,International Aviation,0.0321148,1547049600
Japan,10/1/2019,International Aviation,0.0512845,1547049600
ROW,10/1/2019,International Aviation,0.798263,1547049600
Russia,10/1/2019,International Aviation,0.0357847,1547049600
Spain,10/1/2019,International Aviation,0.051929,1547049600
UK,10/1/2019,International Aviation,0.0873923,1547049600
US,10/1/2019,International Aviation,0.221134,1547049600
WORLD,10/1/2019,International Aviation,1.6866,1547049600
Brazil,11/1/2019,International Aviation,0.0191754,1547136000
China,11/1/2019,International Aviation,0.0761435,1547136000
EU27 & UK,11/1/2019,International Aviation,0.416337,1547136000
France,11/1/2019,International Aviation,0.0471272,1547136000
Germany,11/1/2019,International Aviation,0.0671254,1547136000
India,11/1/2019,International Aviation,0.0337822,1547136000
Italy,11/1/2019,International Aviation,0.029852,1547136000
Japan,11/1/2019,International Aviation,0.0490393,1547136000
ROW,11/1/2019,International Aviation,0.6898,1547136000
Russia,11/1/2019,International Aviation,0.0288628,1547136000
Spain,11/1/2019,International Aviation,0.0501283,1547136000
UK,11/1/2019,International Aviation,0.0816026,1547136000
US,11/1/2019,International Aviation,0.205953,1547136000
WORLD,11/1/2019,International Aviation,1.51909,1547136000
Brazil,12/1/2019,International Aviation,0.0217717,1547222400
China,12/1/2019,International Aviation,0.0860654,1547222400
EU27 & UK,12/1/2019,International Aviation,0.438825,1547222400
France,12/1/2019,International Aviation,0.0497272,1547222400
Germany,12/1/2019,International Aviation,0.0703604,1547222400
India,12/1/2019,International Aviation,0.0367299,1547222400
Italy,12/1/2019,International Aviation,0.0322049,1547222400
Japan,12/1/2019,International Aviation,0.0519769,1547222400
ROW,12/1/2019,International Aviation,0.778573,1547222400
Russia,12/1/2019,International Aviation,0.0355473,1547222400
Spain,12/1/2019,International Aviation,0.0629617,1547222400
UK,12/1/2019,International Aviation,0.0840989,1547222400
US,12/1/2019,International Aviation,0.219385,1547222400
WORLD,12/1/2019,International Aviation,1.66887,1547222400
Brazil,13/01/2019,International Aviation,0.0210638,1547308800
China,13/01/2019,International Aviation,0.0834255,1547308800
EU27 & UK,13/01/2019,International Aviation,0.451675,1547308800
France,13/01/2019,International Aviation,0.0530586,1547308800
Germany,13/01/2019,International Aviation,0.0721419,1547308800
India,13/01/2019,International Aviation,0.0364697,1547308800
Italy,13/01/2019,International Aviation,0.0354202,1547308800
Japan,13/01/2019,International Aviation,0.051872,1547308800
ROW,13/01/2019,International Aviation,0.784001,1547308800
Russia,13/01/2019,International Aviation,0.0322592,1547308800
Spain,13/01/2019,International Aviation,0.0606333,1547308800
UK,13/01/2019,International Aviation,0.0874279,1547308800
US,13/01/2019,International Aviation,0.2174,1547308800
WORLD,13/01/2019,International Aviation,1.67817,1547308800
Brazil,14/01/2019,International Aviation,0.02029,1547395200
China,14/01/2019,International Aviation,0.0801648,1547395200
EU27 & UK,14/01/2019,International Aviation,0.420691,1547395200
France,14/01/2019,International Aviation,0.04547,1547395200
Germany,14/01/2019,International Aviation,0.0675311,1547395200
India,14/01/2019,International Aviation,0.0326804,1547395200
Italy,14/01/2019,International Aviation,0.0311303,1547395200
Japan,14/01/2019,International Aviation,0.0495043,1547395200
ROW,14/01/2019,International Aviation,0.748949,1547395200
Russia,14/01/2019,International Aviation,0.0300709,1547395200
Spain,14/01/2019,International Aviation,0.0503722,1547395200
UK,14/01/2019,International Aviation,0.0829361,1547395200
US,14/01/2019,International Aviation,0.21259,1547395200
WORLD,14/01/2019,International Aviation,1.59494,1547395200
Brazil,15/01/2019,International Aviation,0.0199478,1547481600
China,15/01/2019,International Aviation,0.0799721,1547481600
EU27 & UK,15/01/2019,International Aviation,0.376984,1547481600
France,15/01/2019,International Aviation,0.0430755,1547481600
Germany,15/01/2019,International Aviation,0.0564615,1547481600
India,15/01/2019,International Aviation,0.0339744,1547481600
Italy,15/01/2019,International Aviation,0.027957,1547481600
Japan,15/01/2019,International Aviation,0.0493479,1547481600
ROW,15/01/2019,International Aviation,0.715575,1547481600
Russia,15/01/2019,International Aviation,0.0308319,1547481600
Spain,15/01/2019,International Aviation,0.0463971,1547481600
UK,15/01/2019,International Aviation,0.0778678,1547481600
US,15/01/2019,International Aviation,0.203441,1547481600
WORLD,15/01/2019,International Aviation,1.51007,1547481600
Brazil,16/01/2019,International Aviation,0.0182649,1547568000
China,16/01/2019,International Aviation,0.0688732,1547568000
EU27 & UK,16/01/2019,International Aviation,0.324144,1547568000
France,16/01/2019,International Aviation,0.0343662,1547568000
Germany,16/01/2019,International Aviation,0.0520558,1547568000
India,16/01/2019,International Aviation,0.0321283,1547568000
Italy,16/01/2019,International Aviation,0.0244452,1547568000
Japan,16/01/2019,International Aviation,0.0416587,1547568000
ROW,16/01/2019,International Aviation,0.638011,1547568000
Russia,16/01/2019,International Aviation,0.0229674,1547568000
Spain,16/01/2019,International Aviation,0.040466,1547568000
UK,16/01/2019,International Aviation,0.0644856,1547568000
US,16/01/2019,International Aviation,0.176528,1547568000
WORLD,16/01/2019,International Aviation,1.32258,1547568000
Brazil,17/01/2019,International Aviation,0.0194897,1547654400
China,17/01/2019,International Aviation,0.0837096,1547654400
EU27 & UK,17/01/2019,International Aviation,0.403999,1547654400
France,17/01/2019,International Aviation,0.044262,1547654400
Germany,17/01/2019,International Aviation,0.0670068,1547654400
India,17/01/2019,International Aviation,0.0346317,1547654400
Italy,17/01/2019,International Aviation,0.0293454,1547654400
Japan,17/01/2019,International Aviation,0.0502684,1547654400
ROW,17/01/2019,International Aviation,0.734703,1547654400
Russia,17/01/2019,International Aviation,0.0297201,1547654400
Spain,17/01/2019,International Aviation,0.0480617,1547654400
UK,17/01/2019,International Aviation,0.0801287,1547654400
US,17/01/2019,International Aviation,0.20842,1547654400
WORLD,17/01/2019,International Aviation,1.56494,1547654400
Brazil,18/01/2019,International Aviation,0.0205035,1547740800
China,18/01/2019,International Aviation,0.0839636,1547740800
EU27 & UK,18/01/2019,International Aviation,0.438667,1547740800
France,18/01/2019,International Aviation,0.0472052,1547740800
Germany,18/01/2019,International Aviation,0.074381,1547740800
India,18/01/2019,International Aviation,0.0359784,1547740800
Italy,18/01/2019,International Aviation,0.0331501,1547740800
Japan,18/01/2019,International Aviation,0.0515021,1547740800
ROW,18/01/2019,International Aviation,0.758931,1547740800
Russia,18/01/2019,International Aviation,0.0286401,1547740800
Spain,18/01/2019,International Aviation,0.0507446,1547740800
UK,18/01/2019,International Aviation,0.0851663,1547740800
US,18/01/2019,International Aviation,0.215891,1547740800
WORLD,18/01/2019,International Aviation,1.63408,1547740800
Brazil,19/01/2019,International Aviation,0.0218603,1547827200
China,19/01/2019,International Aviation,0.0875006,1547827200
EU27 & UK,19/01/2019,International Aviation,0.428867,1547827200
France,19/01/2019,International Aviation,0.048343,1547827200
Germany,19/01/2019,International Aviation,0.0688975,1547827200
India,19/01/2019,International Aviation,0.0369388,1547827200
Italy,19/01/2019,International Aviation,0.0312571,1547827200
Japan,19/01/2019,International Aviation,0.0516663,1547827200
ROW,19/01/2019,International Aviation,0.778115,1547827200
Russia,19/01/2019,International Aviation,0.0329497,1547827200
Spain,19/01/2019,International Aviation,0.0619582,1547827200
UK,19/01/2019,International Aviation,0.0825953,1547827200
US,19/01/2019,International Aviation,0.219529,1547827200
WORLD,19/01/2019,International Aviation,1.65743,1547827200
Brazil,20/01/2019,International Aviation,0.0202456,1547913600
China,20/01/2019,International Aviation,0.0849329,1547913600
EU27 & UK,20/01/2019,International Aviation,0.442313,1547913600
France,20/01/2019,International Aviation,0.0509298,1547913600
Germany,20/01/2019,International Aviation,0.0703616,1547913600
India,20/01/2019,International Aviation,0.0378432,1547913600
Italy,20/01/2019,International Aviation,0.0337943,1547913600
Japan,20/01/2019,International Aviation,0.0518485,1547913600
ROW,20/01/2019,International Aviation,0.775417,1547913600
Russia,20/01/2019,International Aviation,0.0299417,1547913600
Spain,20/01/2019,International Aviation,0.0589802,1547913600
UK,20/01/2019,International Aviation,0.0854803,1547913600
US,20/01/2019,International Aviation,0.210126,1547913600
WORLD,20/01/2019,International Aviation,1.65267,1547913600
Brazil,21/01/2019,International Aviation,0.0198348,1548000000
China,21/01/2019,International Aviation,0.0821609,1548000000
EU27 & UK,21/01/2019,International Aviation,0.422398,1548000000
France,21/01/2019,International Aviation,0.0460325,1548000000
Germany,21/01/2019,International Aviation,0.068158,1548000000
India,21/01/2019,International Aviation,0.0329404,1548000000
Italy,21/01/2019,International Aviation,0.0323712,1548000000
Japan,21/01/2019,International Aviation,0.0501406,1548000000
ROW,21/01/2019,International Aviation,0.742727,1548000000
Russia,21/01/2019,International Aviation,0.0285831,1548000000
Spain,21/01/2019,International Aviation,0.0498856,1548000000
UK,21/01/2019,International Aviation,0.083213,1548000000
US,21/01/2019,International Aviation,0.216779,1548000000
WORLD,21/01/2019,International Aviation,1.59556,1548000000
Brazil,22/01/2019,International Aviation,0.0199352,1548086400
China,22/01/2019,International Aviation,0.082587,1548086400
EU27 & UK,22/01/2019,International Aviation,0.377436,1548086400
France,22/01/2019,International Aviation,0.0404959,1548086400
Germany,22/01/2019,International Aviation,0.0638741,1548086400
India,22/01/2019,International Aviation,0.0339171,1548086400
Italy,22/01/2019,International Aviation,0.0260477,1548086400
Japan,22/01/2019,International Aviation,0.0502135,1548086400
ROW,22/01/2019,International Aviation,0.719027,1548086400
Russia,22/01/2019,International Aviation,0.026811,1548086400
Spain,22/01/2019,International Aviation,0.0456257,1548086400
UK,22/01/2019,International Aviation,0.07655,1548086400
US,22/01/2019,International Aviation,0.207559,1548086400
WORLD,22/01/2019,International Aviation,1.51749,1548086400
Brazil,23/01/2019,International Aviation,0.0207041,1548172800
China,23/01/2019,International Aviation,0.0838421,1548172800
EU27 & UK,23/01/2019,International Aviation,0.39305,1548172800
France,23/01/2019,International Aviation,0.0451347,1548172800
Germany,23/01/2019,International Aviation,0.065497,1548172800
India,23/01/2019,International Aviation,0.0360535,1548172800
Italy,23/01/2019,International Aviation,0.0290746,1548172800
Japan,23/01/2019,International Aviation,0.0514046,1548172800
ROW,23/01/2019,International Aviation,0.729914,1548172800
Russia,23/01/2019,International Aviation,0.0276237,1548172800
Spain,23/01/2019,International Aviation,0.0467467,1548172800
UK,23/01/2019,International Aviation,0.0747264,1548172800
US,23/01/2019,International Aviation,0.195032,1548172800
WORLD,23/01/2019,International Aviation,1.53762,1548172800
Brazil,24/01/2019,International Aviation,0.0202285,1548259200
