,country,sector,value,timestamp,year,month,day
64825,India,International Aviation,0.0336519,1552665600,2019,3,16
64826,Italy,International Aviation,0.033649,1552665600,2019,3,16
64827,Japan,International Aviation,0.052764,1552665600,2019,3,16
64828,ROW,International Aviation,0.788034,1552665600,2019,3,16
64829,Russia,International Aviation,0.0319809,1552665600,2019,3,16
64830,Spain,International Aviation,0.06628049999999999,1552665600,2019,3,16
64831,UK,International Aviation,0.09003939999999999,1552665600,2019,3,16
64832,US,International Aviation,0.219815,1552665600,2019,3,16
64833,WORLD,International Aviation,1.6953599999999998,1552665600,2019,3,16
64834,Brazil,International Aviation,0.0183738,1552752000,2019,3,17
64835,China,International Aviation,0.08387589999999999,1552752000,2019,3,17
64836,EU27 & UK,International Aviation,0.46871899999999994,1552752000,2019,3,17
64837,France,International Aviation,0.05270369999999999,1552752000,2019,3,17
64838,Germany,International Aviation,0.07318999999999999,1552752000,2019,3,17
64839,India,International Aviation,0.0336652,1552752000,2019,3,17
64840,Italy,International Aviation,0.0371094,1552752000,2019,3,17
64841,Japan,International Aviation,0.0535391,1552752000,2019,3,17
64842,ROW,International Aviation,0.788201,1552752000,2019,3,17
64843,Russia,International Aviation,0.031923599999999996,1552752000,2019,3,17
64844,Spain,International Aviation,0.06304850000000001,1552752000,2019,3,17
64845,UK,International Aviation,0.08985130000000001,1552752000,2019,3,17
64846,US,International Aviation,0.215687,1552752000,2019,3,17
64847,WORLD,International Aviation,1.69399,1552752000,2019,3,17
64848,Brazil,International Aviation,0.0181363,1552838400,2019,3,18
64849,China,International Aviation,0.07890180000000001,1552838400,2019,3,18
64850,EU27 & UK,International Aviation,0.449245,1552838400,2019,3,18
64851,France,International Aviation,0.048145099999999996,1552838400,2019,3,18
64852,Germany,International Aviation,0.07068730000000001,1552838400,2019,3,18
64853,India,International Aviation,0.030336900000000003,1552838400,2019,3,18
64854,Italy,International Aviation,0.0339849,1552838400,2019,3,18
64855,Japan,International Aviation,0.0506573,1552838400,2019,3,18
64856,ROW,International Aviation,0.749182,1552838400,2019,3,18
64857,Russia,International Aviation,0.028491500000000003,1552838400,2019,3,18
64858,Spain,International Aviation,0.0536742,1552838400,2019,3,18
64859,UK,International Aviation,0.09091210000000001,1552838400,2019,3,18
64860,US,International Aviation,0.20961999999999997,1552838400,2019,3,18
64861,WORLD,International Aviation,1.61457,1552838400,2019,3,18
64862,Brazil,International Aviation,0.0178168,1552924800,2019,3,19
64863,China,International Aviation,0.0820484,1552924800,2019,3,19
64864,EU27 & UK,International Aviation,0.414725,1552924800,2019,3,19
64865,France,International Aviation,0.0433446,1552924800,2019,3,19
64866,Germany,International Aviation,0.0691245,1552924800,2019,3,19
64867,India,International Aviation,0.0305892,1552924800,2019,3,19
64868,Italy,International Aviation,0.030096299999999996,1552924800,2019,3,19
64869,Japan,International Aviation,0.0512915,1552924800,2019,3,19
64870,ROW,International Aviation,0.7150310000000001,1552924800,2019,3,19
64871,Russia,International Aviation,0.029816900000000004,1552924800,2019,3,19
64872,Spain,International Aviation,0.0490057,1552924800,2019,3,19
64873,UK,International Aviation,0.08441900000000001,1552924800,2019,3,19
64874,US,International Aviation,0.201675,1552924800,2019,3,19
64875,WORLD,International Aviation,1.5429899999999999,1552924800,2019,3,19
64876,Brazil,International Aviation,0.0159928,1553011200,2019,3,20
64877,China,International Aviation,0.08266810000000001,1553011200,2019,3,20
64878,EU27 & UK,International Aviation,0.418367,1553011200,2019,3,20
64879,France,International Aviation,0.0435199,1553011200,2019,3,20
64880,Germany,International Aviation,0.07000830000000001,1553011200,2019,3,20
64881,India,International Aviation,0.032437799999999996,1553011200,2019,3,20
64882,Italy,International Aviation,0.0321705,1553011200,2019,3,20
64883,Japan,International Aviation,0.0530863,1553011200,2019,3,20
64884,ROW,International Aviation,0.733738,1553011200,2019,3,20
64885,Russia,International Aviation,0.029681299999999997,1553011200,2019,3,20
64886,Spain,International Aviation,0.049743,1553011200,2019,3,20
64887,UK,International Aviation,0.0799046,1553011200,2019,3,20
64888,US,International Aviation,0.197233,1553011200,2019,3,20
64889,WORLD,International Aviation,1.5632,1553011200,2019,3,20
64890,Brazil,International Aviation,0.018510299999999997,1553097600,2019,3,21
64891,China,International Aviation,0.0833184,1553097600,2019,3,21
64892,EU27 & UK,International Aviation,0.435751,1553097600,2019,3,21
64893,France,International Aviation,0.0474866,1553097600,2019,3,21
64894,Germany,International Aviation,0.07078939999999999,1553097600,2019,3,21
64895,India,International Aviation,0.0319084,1553097600,2019,3,21
64896,Italy,International Aviation,0.0322328,1553097600,2019,3,21
64897,Japan,International Aviation,0.052502099999999996,1553097600,2019,3,21
64898,ROW,International Aviation,0.743901,1553097600,2019,3,21
64899,Russia,International Aviation,0.031792400000000005,1553097600,2019,3,21
64900,Spain,International Aviation,0.052016599999999996,1553097600,2019,3,21
64901,UK,International Aviation,0.08593089999999999,1553097600,2019,3,21
64902,US,International Aviation,0.208351,1553097600,2019,3,21
64903,WORLD,International Aviation,1.60604,1553097600,2019,3,21
64904,Brazil,International Aviation,0.0174399,1553184000,2019,3,22
64905,China,International Aviation,0.0853411,1553184000,2019,3,22
64906,EU27 & UK,International Aviation,0.45988,1553184000,2019,3,22
64907,France,International Aviation,0.0501326,1553184000,2019,3,22
64908,Germany,International Aviation,0.07489630000000001,1553184000,2019,3,22
64909,India,International Aviation,0.0332467,1553184000,2019,3,22
64910,Italy,International Aviation,0.035017,1553184000,2019,3,22
64911,Japan,International Aviation,0.0533511,1553184000,2019,3,22
64912,ROW,International Aviation,0.767943,1553184000,2019,3,22
64913,Russia,International Aviation,0.0311172,1553184000,2019,3,22
64914,Spain,International Aviation,0.053745,1553184000,2019,3,22
64915,UK,International Aviation,0.0895942,1553184000,2019,3,22
64916,US,International Aviation,0.214115,1553184000,2019,3,22
64917,WORLD,International Aviation,1.6624299999999999,1553184000,2019,3,22
64918,Brazil,International Aviation,0.019106,1553270400,2019,3,23
64919,China,International Aviation,0.0858694,1553270400,2019,3,23
64920,EU27 & UK,International Aviation,0.461883,1553270400,2019,3,23
64921,France,International Aviation,0.049281,1553270400,2019,3,23
64922,Germany,International Aviation,0.07493580000000001,1553270400,2019,3,23
64923,India,International Aviation,0.0323149,1553270400,2019,3,23
64924,Italy,International Aviation,0.0340261,1553270400,2019,3,23
64925,Japan,International Aviation,0.053212699999999995,1553270400,2019,3,23
64926,ROW,International Aviation,0.785165,1553270400,2019,3,23
64927,Russia,International Aviation,0.0333505,1553270400,2019,3,23
64928,Spain,International Aviation,0.06677689999999999,1553270400,2019,3,23
64929,UK,International Aviation,0.0886415,1553270400,2019,3,23
64930,US,International Aviation,0.21644899999999997,1553270400,2019,3,23
64931,WORLD,International Aviation,1.68735,1553270400,2019,3,23
64932,Brazil,International Aviation,0.0180722,1553356800,2019,3,24
64933,China,International Aviation,0.0863081,1553356800,2019,3,24
64934,EU27 & UK,International Aviation,0.47411800000000004,1553356800,2019,3,24
64935,France,International Aviation,0.053687900000000004,1553356800,2019,3,24
64936,Germany,International Aviation,0.07456030000000001,1553356800,2019,3,24
64937,India,International Aviation,0.0329303,1553356800,2019,3,24
64938,Italy,International Aviation,0.037280900000000006,1553356800,2019,3,24
64939,Japan,International Aviation,0.053080600000000006,1553356800,2019,3,24
64940,ROW,International Aviation,0.79109,1553356800,2019,3,24
64941,Russia,International Aviation,0.032577499999999995,1553356800,2019,3,24
64942,Spain,International Aviation,0.063566,1553356800,2019,3,24
64943,UK,International Aviation,0.0904703,1553356800,2019,3,24
64944,US,International Aviation,0.215402,1553356800,2019,3,24
64945,WORLD,International Aviation,1.7035799999999999,1553356800,2019,3,24
64946,Brazil,International Aviation,0.0191534,1553443200,2019,3,25
64947,China,International Aviation,0.0806485,1553443200,2019,3,25
64948,EU27 & UK,International Aviation,0.46131300000000003,1553443200,2019,3,25
64949,France,International Aviation,0.050983999999999995,1553443200,2019,3,25
64950,Germany,International Aviation,0.0733338,1553443200,2019,3,25
64951,India,International Aviation,0.030289599999999996,1553443200,2019,3,25
64952,Italy,International Aviation,0.0344603,1553443200,2019,3,25
64953,Japan,International Aviation,0.0515803,1553443200,2019,3,25
64954,ROW,International Aviation,0.7637109999999999,1553443200,2019,3,25
64955,Russia,International Aviation,0.0306819,1553443200,2019,3,25
64956,Spain,International Aviation,0.057526999999999995,1553443200,2019,3,25
64957,UK,International Aviation,0.09052719999999999,1553443200,2019,3,25
64958,US,International Aviation,0.220505,1553443200,2019,3,25
64959,WORLD,International Aviation,1.65788,1553443200,2019,3,25
64960,Brazil,International Aviation,0.015364500000000001,1553529600,2019,3,26
64961,China,International Aviation,0.08070980000000001,1553529600,2019,3,26
64962,EU27 & UK,International Aviation,0.406566,1553529600,2019,3,26
64963,France,International Aviation,0.0439699,1553529600,2019,3,26
64964,Germany,International Aviation,0.0676625,1553529600,2019,3,26
64965,India,International Aviation,0.0298502,1553529600,2019,3,26
64966,Italy,International Aviation,0.030121699999999998,1553529600,2019,3,26
64967,Japan,International Aviation,0.0510118,1553529600,2019,3,26
64968,ROW,International Aviation,0.682936,1553529600,2019,3,26
64969,Russia,International Aviation,0.027985500000000003,1553529600,2019,3,26
64970,Spain,International Aviation,0.048501800000000005,1553529600,2019,3,26
64971,UK,International Aviation,0.08164289999999999,1553529600,2019,3,26
64972,US,International Aviation,0.19553199999999998,1553529600,2019,3,26
64973,WORLD,International Aviation,1.48996,1553529600,2019,3,26
64974,Brazil,International Aviation,0.016155799999999998,1553616000,2019,3,27
64975,China,International Aviation,0.0835327,1553616000,2019,3,27
64976,EU27 & UK,International Aviation,0.426178,1553616000,2019,3,27
64977,France,International Aviation,0.045637800000000006,1553616000,2019,3,27
64978,Germany,International Aviation,0.06928480000000001,1553616000,2019,3,27
64979,India,International Aviation,0.0326291,1553616000,2019,3,27
64980,Italy,International Aviation,0.03204,1553616000,2019,3,27
64981,Japan,International Aviation,0.0528206,1553616000,2019,3,27
64982,ROW,International Aviation,0.73033,1553616000,2019,3,27
64983,Russia,International Aviation,0.0303399,1553616000,2019,3,27
64984,Spain,International Aviation,0.0507936,1553616000,2019,3,27
64985,UK,International Aviation,0.08397919999999999,1553616000,2019,3,27
64986,US,International Aviation,0.194608,1553616000,2019,3,27
64987,WORLD,International Aviation,1.56659,1553616000,2019,3,27
64988,Brazil,International Aviation,0.018352700000000003,1553702400,2019,3,28
64989,China,International Aviation,0.08500089999999999,1553702400,2019,3,28
64990,EU27 & UK,International Aviation,0.44659499999999996,1553702400,2019,3,28
64991,France,International Aviation,0.046705,1553702400,2019,3,28
64992,Germany,International Aviation,0.074189,1553702400,2019,3,28
64993,India,International Aviation,0.0315582,1553702400,2019,3,28
64994,Italy,International Aviation,0.032948000000000005,1553702400,2019,3,28
64995,Japan,International Aviation,0.052873800000000006,1553702400,2019,3,28
64996,ROW,International Aviation,0.754009,1553702400,2019,3,28
64997,Russia,International Aviation,0.0317017,1553702400,2019,3,28
64998,Spain,International Aviation,0.0537362,1553702400,2019,3,28
64999,UK,International Aviation,0.0896426,1553702400,2019,3,28
65000,US,International Aviation,0.208488,1553702400,2019,3,28
65001,WORLD,International Aviation,1.62858,1553702400,2019,3,28
65002,Brazil,International Aviation,0.0171034,1553788800,2019,3,29
65003,China,International Aviation,0.0853674,1553788800,2019,3,29
65004,EU27 & UK,International Aviation,0.46797799999999995,1553788800,2019,3,29
65005,France,International Aviation,0.051719100000000004,1553788800,2019,3,29
65006,Germany,International Aviation,0.07622469999999999,1553788800,2019,3,29
65007,India,International Aviation,0.0333906,1553788800,2019,3,29
65008,Italy,International Aviation,0.035823,1553788800,2019,3,29
65009,Japan,International Aviation,0.053708500000000006,1553788800,2019,3,29
65010,ROW,International Aviation,0.771609,1553788800,2019,3,29
65011,Russia,International Aviation,0.0308447,1553788800,2019,3,29
65012,Spain,International Aviation,0.05429019999999999,1553788800,2019,3,29
65013,UK,International Aviation,0.0914961,1553788800,2019,3,29
65014,US,International Aviation,0.21011100000000002,1553788800,2019,3,29
65015,WORLD,International Aviation,1.6701099999999998,1553788800,2019,3,29
65016,Brazil,International Aviation,0.019972999999999998,1553875200,2019,3,30
65017,China,International Aviation,0.08453839999999999,1553875200,2019,3,30
65018,EU27 & UK,International Aviation,0.46391000000000004,1553875200,2019,3,30
65019,France,International Aviation,0.051137800000000004,1553875200,2019,3,30
65020,Germany,International Aviation,0.0739432,1553875200,2019,3,30
65021,India,International Aviation,0.0327678,1553875200,2019,3,30
65022,Italy,International Aviation,0.0336551,1553875200,2019,3,30
65023,Japan,International Aviation,0.0536016,1553875200,2019,3,30
65024,ROW,International Aviation,0.7852439999999999,1553875200,2019,3,30
65025,Russia,International Aviation,0.033328699999999996,1553875200,2019,3,30
65026,Spain,International Aviation,0.06673739999999999,1553875200,2019,3,30
65027,UK,International Aviation,0.0906806,1553875200,2019,3,30
65028,US,International Aviation,0.217994,1553875200,2019,3,30
65029,WORLD,International Aviation,1.6913599999999998,1553875200,2019,3,30
65030,Brazil,International Aviation,0.0189435,1553961600,2019,3,31
65031,China,International Aviation,0.0854068,1553961600,2019,3,31
65032,EU27 & UK,International Aviation,0.497357,1553961600,2019,3,31
65033,France,International Aviation,0.0558067,1553961600,2019,3,31
65034,Germany,International Aviation,0.0766752,1553961600,2019,3,31
65035,India,International Aviation,0.0315214,1553961600,2019,3,31
65036,Italy,International Aviation,0.039176499999999996,1553961600,2019,3,31
65037,Japan,International Aviation,0.053569500000000006,1553961600,2019,3,31
65038,ROW,International Aviation,0.797568,1553961600,2019,3,31
65039,Russia,International Aviation,0.0332565,1553961600,2019,3,31
65040,Spain,International Aviation,0.0686543,1553961600,2019,3,31
65041,UK,International Aviation,0.09661089999999999,1553961600,2019,3,31
65042,US,International Aviation,0.214878,1553961600,2019,3,31
65043,WORLD,International Aviation,1.7325,1553961600,2019,3,31
65044,Brazil,International Aviation,0.017819099999999997,1554048000,2019,4,1
65045,China,International Aviation,0.08071410000000001,1554048000,2019,4,1
65046,EU27 & UK,International Aviation,0.48935100000000004,1554048000,2019,4,1
65047,France,International Aviation,0.053101199999999994,1554048000,2019,4,1
65048,Germany,International Aviation,0.0746984,1554048000,2019,4,1
65049,India,International Aviation,0.0294885,1554048000,2019,4,1
65050,Italy,International Aviation,0.0391315,1554048000,2019,4,1
65051,Japan,International Aviation,0.05273680000000001,1554048000,2019,4,1
65052,ROW,International Aviation,0.7487020000000001,1554048000,2019,4,1
65053,Russia,International Aviation,0.0303002,1554048000,2019,4,1
65054,Spain,International Aviation,0.062218899999999994,1554048000,2019,4,1
65055,UK,International Aviation,0.09338969999999999,1554048000,2019,4,1
65056,US,International Aviation,0.22941199999999998,1554048000,2019,4,1
65057,WORLD,International Aviation,1.67852,1554048000,2019,4,1
65058,Brazil,International Aviation,0.016565200000000002,1554134400,2019,4,2
65059,China,International Aviation,0.0855153,1554134400,2019,4,2
65060,EU27 & UK,International Aviation,0.47620500000000004,1554134400,2019,4,2
65061,France,International Aviation,0.0478715,1554134400,2019,4,2
65062,Germany,International Aviation,0.0749296,1554134400,2019,4,2
65063,India,International Aviation,0.0301313,1554134400,2019,4,2
65064,Italy,International Aviation,0.03616830000000001,1554134400,2019,4,2
65065,Japan,International Aviation,0.05356319999999999,1554134400,2019,4,2
65066,ROW,International Aviation,0.724011,1554134400,2019,4,2
65067,Russia,International Aviation,0.0314283,1554134400,2019,4,2
65068,Spain,International Aviation,0.060104700000000004,1554134400,2019,4,2
65069,UK,International Aviation,0.0964735,1554134400,2019,4,2
65070,US,International Aviation,0.221041,1554134400,2019,4,2
65071,WORLD,International Aviation,1.6384599999999998,1554134400,2019,4,2
65072,Brazil,International Aviation,0.0158977,1554220800,2019,4,3
65073,China,International Aviation,0.08487239999999999,1554220800,2019,4,3
65074,EU27 & UK,International Aviation,0.483915,1554220800,2019,4,3
65075,France,International Aviation,0.049219900000000004,1554220800,2019,4,3
65076,Germany,International Aviation,0.0753462,1554220800,2019,4,3
65077,India,International Aviation,0.0313597,1554220800,2019,4,3
65078,Italy,International Aviation,0.0383729,1554220800,2019,4,3
65079,Japan,International Aviation,0.05391990000000001,1554220800,2019,4,3
65080,ROW,International Aviation,0.7405649999999999,1554220800,2019,4,3
65081,Russia,International Aviation,0.0314486,1554220800,2019,4,3
65082,Spain,International Aviation,0.060061800000000005,1554220800,2019,4,3
65083,UK,International Aviation,0.094937,1554220800,2019,4,3
65084,US,International Aviation,0.216002,1554220800,2019,4,3
65085,WORLD,International Aviation,1.65798,1554220800,2019,4,3
65086,Brazil,International Aviation,0.0162178,1554307200,2019,4,4
65087,China,International Aviation,0.08708339999999999,1554307200,2019,4,4
65088,EU27 & UK,International Aviation,0.49314300000000005,1554307200,2019,4,4
65089,France,International Aviation,0.053005,1554307200,2019,4,4
65090,Germany,International Aviation,0.07834889999999999,1554307200,2019,4,4
65091,India,International Aviation,0.0308872,1554307200,2019,4,4
65092,Italy,International Aviation,0.0371298,1554307200,2019,4,4
65093,Japan,International Aviation,0.054804599999999995,1554307200,2019,4,4
65094,ROW,International Aviation,0.749004,1554307200,2019,4,4
65095,Russia,International Aviation,0.031700400000000004,1554307200,2019,4,4
65096,Spain,International Aviation,0.061270000000000005,1554307200,2019,4,4
65097,UK,International Aviation,0.0968571,1554307200,2019,4,4
65098,US,International Aviation,0.224644,1554307200,2019,4,4
65099,WORLD,International Aviation,1.6874799999999999,1554307200,2019,4,4
65100,Brazil,International Aviation,0.016744299999999997,1554393600,2019,4,5
65101,China,International Aviation,0.0878923,1554393600,2019,4,5
65102,EU27 & UK,International Aviation,0.514656,1554393600,2019,4,5
65103,France,International Aviation,0.0541654,1554393600,2019,4,5
65104,Germany,International Aviation,0.07892719999999999,1554393600,2019,4,5
65105,India,International Aviation,0.033584699999999995,1554393600,2019,4,5
65106,Italy,International Aviation,0.0417471,1554393600,2019,4,5
65107,Japan,International Aviation,0.0544418,1554393600,2019,4,5
65108,ROW,International Aviation,0.750616,1554393600,2019,4,5
65109,Russia,International Aviation,0.0323005,1554393600,2019,4,5
65110,Spain,International Aviation,0.0654304,1554393600,2019,4,5
65111,UK,International Aviation,0.100012,1554393600,2019,4,5
65112,US,International Aviation,0.231161,1554393600,2019,4,5
65113,WORLD,International Aviation,1.7214,1554393600,2019,4,5
65114,Brazil,International Aviation,0.0190391,1554480000,2019,4,6
65115,China,International Aviation,0.0858367,1554480000,2019,4,6
65116,EU27 & UK,International Aviation,0.520012,1554480000,2019,4,6
65117,France,International Aviation,0.0558869,1554480000,2019,4,6
65118,Germany,International Aviation,0.0781882,1554480000,2019,4,6
65119,India,International Aviation,0.0306719,1554480000,2019,4,6
65120,Italy,International Aviation,0.0403866,1554480000,2019,4,6
65121,Japan,International Aviation,0.0540268,1554480000,2019,4,6
65122,ROW,International Aviation,0.758646,1554480000,2019,4,6
65123,Russia,International Aviation,0.0326997,1554480000,2019,4,6
65124,Spain,International Aviation,0.0735672,1554480000,2019,4,6
65125,UK,International Aviation,0.1006,1554480000,2019,4,6
65126,US,International Aviation,0.23149899999999998,1554480000,2019,4,6
65127,WORLD,International Aviation,1.73243,1554480000,2019,4,6
65128,Brazil,International Aviation,0.017268099999999998,1554566400,2019,4,7
65129,China,International Aviation,0.087288,1554566400,2019,4,7
65130,EU27 & UK,International Aviation,0.532641,1554566400,2019,4,7
65131,France,International Aviation,0.0597054,1554566400,2019,4,7
65132,Germany,International Aviation,0.07886489999999999,1554566400,2019,4,7
65133,India,International Aviation,0.031637,1554566400,2019,4,7
65134,Italy,International Aviation,0.041777800000000004,1554566400,2019,4,7
65135,Japan,International Aviation,0.054309,1554566400,2019,4,7
65136,ROW,International Aviation,0.771989,1554566400,2019,4,7
65137,Russia,International Aviation,0.0326223,1554566400,2019,4,7
65138,Spain,International Aviation,0.0741512,1554566400,2019,4,7
65139,UK,International Aviation,0.10413599999999999,1554566400,2019,4,7
65140,US,International Aviation,0.23148000000000002,1554566400,2019,4,7
65141,WORLD,International Aviation,1.7592299999999998,1554566400,2019,4,7
65142,Brazil,International Aviation,0.018118900000000004,1554652800,2019,4,8
65143,China,International Aviation,0.07982310000000001,1554652800,2019,4,8
65144,EU27 & UK,International Aviation,0.502949,1554652800,2019,4,8
65145,France,International Aviation,0.052846000000000004,1554652800,2019,4,8
65146,Germany,International Aviation,0.0751164,1554652800,2019,4,8
65147,India,International Aviation,0.0297987,1554652800,2019,4,8
65148,Italy,International Aviation,0.0405685,1554652800,2019,4,8
65149,Japan,International Aviation,0.05174730000000001,1554652800,2019,4,8
65150,ROW,International Aviation,0.732236,1554652800,2019,4,8
65151,Russia,International Aviation,0.030173500000000002,1554652800,2019,4,8
65152,Spain,International Aviation,0.0634491,1554652800,2019,4,8
65153,UK,International Aviation,0.0993035,1554652800,2019,4,8
65154,US,International Aviation,0.229818,1554652800,2019,4,8
65155,WORLD,International Aviation,1.6746599999999998,1554652800,2019,4,8
65156,Brazil,International Aviation,0.0170602,1554739200,2019,4,9
65157,China,International Aviation,0.0863916,1554739200,2019,4,9
65158,EU27 & UK,International Aviation,0.49258199999999996,1554739200,2019,4,9
65159,France,International Aviation,0.051251099999999994,1554739200,2019,4,9
65160,Germany,International Aviation,0.07751519999999999,1554739200,2019,4,9
65161,India,International Aviation,0.0307317,1554739200,2019,4,9
65162,Italy,International Aviation,0.03961459999999999,1554739200,2019,4,9
65163,Japan,International Aviation,0.05416900000000001,1554739200,2019,4,9
65164,ROW,International Aviation,0.71604,1554739200,2019,4,9
65165,Russia,International Aviation,0.031239,1554739200,2019,4,9
65166,Spain,International Aviation,0.061274699999999994,1554739200,2019,4,9
65167,UK,International Aviation,0.0966333,1554739200,2019,4,9
65168,US,International Aviation,0.21849699999999997,1554739200,2019,4,9
65169,WORLD,International Aviation,1.64671,1554739200,2019,4,9
65170,Brazil,International Aviation,0.0204024,1554825600,2019,4,10
65171,China,International Aviation,0.103825,1554825600,2019,4,10
65172,EU27 & UK,International Aviation,0.5522130000000001,1554825600,2019,4,10
65173,France,International Aviation,0.0603159,1554825600,2019,4,10
65174,Germany,International Aviation,0.0882721,1554825600,2019,4,10
65175,India,International Aviation,0.0364902,1554825600,2019,4,10
65176,Italy,International Aviation,0.0422784,1554825600,2019,4,10
65177,Japan,International Aviation,0.05673009999999999,1554825600,2019,4,10
65178,ROW,International Aviation,0.841852,1554825600,2019,4,10
65179,Russia,International Aviation,0.037423000000000005,1554825600,2019,4,10
65180,Spain,International Aviation,0.0667508,1554825600,2019,4,10
65181,UK,International Aviation,0.112427,1554825600,2019,4,10
65182,US,International Aviation,0.27053699999999997,1554825600,2019,4,10
65183,WORLD,International Aviation,1.91947,1554825600,2019,4,10
65184,Brazil,International Aviation,0.011910200000000001,1554912000,2019,4,11
65185,China,International Aviation,0.054703699999999994,1554912000,2019,4,11
65186,EU27 & UK,International Aviation,0.408302,1554912000,2019,4,11
65187,France,International Aviation,0.044961,1554912000,2019,4,11
65188,Germany,International Aviation,0.0601231,1554912000,2019,4,11
65189,India,International Aviation,0.0196149,1554912000,2019,4,11
65190,Italy,International Aviation,0.031944099999999996,1554912000,2019,4,11
65191,Japan,International Aviation,0.0393603,1554912000,2019,4,11
65192,ROW,International Aviation,0.508382,1554912000,2019,4,11
65193,Russia,International Aviation,0.0226917,1554912000,2019,4,11
65194,Spain,International Aviation,0.0537221,1554912000,2019,4,11
65195,UK,International Aviation,0.078765,1554912000,2019,4,11
65196,US,International Aviation,0.145748,1554912000,2019,4,11
65197,WORLD,International Aviation,1.21071,1554912000,2019,4,11
65198,Brazil,International Aviation,0.017399599999999998,1554998400,2019,4,12
65199,China,International Aviation,0.08843739999999999,1554998400,2019,4,12
65200,EU27 & UK,International Aviation,0.527968,1554998400,2019,4,12
65201,France,International Aviation,0.057164,1554998400,2019,4,12
65202,Germany,International Aviation,0.0830663,1554998400,2019,4,12
65203,India,International Aviation,0.0317613,1554998400,2019,4,12
65204,Italy,International Aviation,0.041180699999999994,1554998400,2019,4,12
65205,Japan,International Aviation,0.054963599999999994,1554998400,2019,4,12
65206,ROW,International Aviation,0.762948,1554998400,2019,4,12
65207,Russia,International Aviation,0.032378,1554998400,2019,4,12
65208,Spain,International Aviation,0.06744739999999999,1554998400,2019,4,12
65209,UK,International Aviation,0.101994,1554998400,2019,4,12
65210,US,International Aviation,0.22846999999999998,1554998400,2019,4,12
65211,WORLD,International Aviation,1.74432,1554998400,2019,4,12
65212,Brazil,International Aviation,0.0190018,1555084800,2019,4,13
65213,China,International Aviation,0.0873565,1555084800,2019,4,13
65214,EU27 & UK,International Aviation,0.5491060000000001,1555084800,2019,4,13
65215,France,International Aviation,0.059545900000000006,1555084800,2019,4,13
65216,Germany,International Aviation,0.0858098,1555084800,2019,4,13
65217,India,International Aviation,0.0299334,1555084800,2019,4,13
65218,Italy,International Aviation,0.0428819,1555084800,2019,4,13
65219,Japan,International Aviation,0.05368440000000001,1555084800,2019,4,13
65220,ROW,International Aviation,0.791864,1555084800,2019,4,13
65221,Russia,International Aviation,0.0335233,1555084800,2019,4,13
65222,Spain,International Aviation,0.0800386,1555084800,2019,4,13
65223,UK,International Aviation,0.101405,1555084800,2019,4,13
65224,US,International Aviation,0.23456300000000002,1555084800,2019,4,13
65225,WORLD,International Aviation,1.79903,1555084800,2019,4,13
65226,Brazil,International Aviation,0.017819099999999997,1555171200,2019,4,14
65227,China,International Aviation,0.0861887,1555171200,2019,4,14
65228,EU27 & UK,International Aviation,0.54283,1555171200,2019,4,14
65229,France,International Aviation,0.0605457,1555171200,2019,4,14
65230,Germany,International Aviation,0.0817827,1555171200,2019,4,14
65231,India,International Aviation,0.030916900000000004,1555171200,2019,4,14
65232,Italy,International Aviation,0.0422929,1555171200,2019,4,14
65233,Japan,International Aviation,0.0536435,1555171200,2019,4,14
65234,ROW,International Aviation,0.7875949999999999,1555171200,2019,4,14
65235,Russia,International Aviation,0.0338075,1555171200,2019,4,14
65236,Spain,International Aviation,0.07638980000000001,1555171200,2019,4,14
65237,UK,International Aviation,0.10290999999999999,1555171200,2019,4,14
65238,US,International Aviation,0.231568,1555171200,2019,4,14
65239,WORLD,International Aviation,1.78437,1555171200,2019,4,14
65240,Brazil,International Aviation,0.017135900000000003,1555257600,2019,4,15
65241,China,International Aviation,0.0826495,1555257600,2019,4,15
65242,EU27 & UK,International Aviation,0.513426,1555257600,2019,4,15
65243,France,International Aviation,0.0546534,1555257600,2019,4,15
65244,Germany,International Aviation,0.0791461,1555257600,2019,4,15
65245,India,International Aviation,0.0284468,1555257600,2019,4,15
65246,Italy,International Aviation,0.0417706,1555257600,2019,4,15
65247,Japan,International Aviation,0.051588300000000004,1555257600,2019,4,15
65248,ROW,International Aviation,0.744675,1555257600,2019,4,15
65249,Russia,International Aviation,0.0311377,1555257600,2019,4,15
65250,Spain,International Aviation,0.0670393,1555257600,2019,4,15
65251,UK,International Aviation,0.0962305,1555257600,2019,4,15
65252,US,International Aviation,0.228527,1555257600,2019,4,15
65253,WORLD,International Aviation,1.6975900000000002,1555257600,2019,4,15
65254,Brazil,International Aviation,0.0162649,1555344000,2019,4,16
65255,China,International Aviation,0.0866073,1555344000,2019,4,16
65256,EU27 & UK,International Aviation,0.5014430000000001,1555344000,2019,4,16
65257,France,International Aviation,0.052956100000000006,1555344000,2019,4,16
65258,Germany,International Aviation,0.0797137,1555344000,2019,4,16
65259,India,International Aviation,0.028598500000000002,1555344000,2019,4,16
65260,Italy,International Aviation,0.0386478,1555344000,2019,4,16
65261,Japan,International Aviation,0.05289919999999999,1555344000,2019,4,16
65262,ROW,International Aviation,0.723738,1555344000,2019,4,16
65263,Russia,International Aviation,0.0330334,1555344000,2019,4,16
65264,Spain,International Aviation,0.0662916,1555344000,2019,4,16
65265,UK,International Aviation,0.0976655,1555344000,2019,4,16
